time,class,sensor_id,approach
2024-07-17 21:16:06.117000+00:00,car,1,NB
2024-07-17 21:16:15.676000+00:00,car,0,EB
2024-07-17 21:16:27.904000+00:00,car,1,EB
2024-07-17 21:16:49.119000+00:00,car,1,NB
2024-07-17 21:16:51.932000+00:00,car,1,NB
2024-07-17 21:16:55.255000+00:00,car,1,NB
2024-07-17 21:17:01.980000+00:00,car,1,NB
2024-07-17 21:17:04.463000+00:00,car,0,SB
2024-07-17 21:17:08.107000+00:00,car,1,NB
2024-07-17 21:17:10.489000+00:00,pedestrian,0,EB
2024-07-17 21:17:14.214000+00:00,car,0,SB
2024-07-17 21:17:16.346000+00:00,car,1,NB
2024-07-17 21:17:19.058000+00:00,car,1,NB
2024-07-17 21:17:23.369000+00:00,car,1,NB
2024-07-17 21:17:28.163000+00:00,car,0,SB
2024-07-17 21:17:31.097000+00:00,car,1,NB
2024-07-17 21:17:34.309000+00:00,car,1,NB
2024-07-17 21:17:37.418000+00:00,car,1,NB
2024-07-17 21:17:40.228000+00:00,car,1,SB
2024-07-17 21:17:43.709000+00:00,car,0,SB
2024-07-17 21:17:45.861000+00:00,car,1,NB
2024-07-17 21:17:47.874000+00:00,car,1,NB
2024-07-17 21:18:27.977000+00:00,car,1,NB
2024-07-17 21:18:31.285000+00:00,car,1,NB
2024-07-17 21:18:35.900000+00:00,car,1,NB
2024-07-17 21:18:38.905000+00:00,car,1,NB
2024-07-17 21:18:43.234000+00:00,car,1,NB
2024-07-17 21:18:48.813000+00:00,car,0,SB
2024-07-17 21:18:56.814000+00:00,car,1,NB
2024-07-17 21:19:01.237000+00:00,car,1,NB
2024-07-17 21:19:06.553000+00:00,car,1,NB
2024-07-17 21:19:11.170000+00:00,car,1,NB
2024-07-17 21:19:14.112000+00:00,car,0,SB
2024-07-17 21:19:16.689000+00:00,car,1,NB
2024-07-17 21:19:21.924000+00:00,car,1,NB
2024-07-17 21:19:25.430000+00:00,car,1,NB
2024-07-17 21:19:31.649000+00:00,car,1,EB
2024-07-17 21:19:57.561000+00:00,car,0,EB
2024-07-17 21:20:09.130000+00:00,car,1,NB
2024-07-17 21:20:11.749000+00:00,car,1,NB
2024-07-17 21:20:15.258000+00:00,car,1,NB
2024-07-17 21:20:18.975000+00:00,car,1,NB
2024-07-17 21:20:22.565000+00:00,car,0,SB
2024-07-17 21:20:24.677000+00:00,car,0,SB
2024-07-17 21:20:29.504000+00:00,car,0,SB
2024-07-17 21:20:31.940000+00:00,car,1,NB
2024-07-17 21:20:33.443000+00:00,car,1,NB
2024-07-17 21:20:36.832000+00:00,car,0,SB
2024-07-17 21:20:39.578000+00:00,car,1,NB
2024-07-17 21:20:43.093000+00:00,car,1,NB
2024-07-17 21:20:46.613000+00:00,car,1,NB
2024-07-17 21:20:50.529000+00:00,car,1,NB
2024-07-17 21:20:54.144000+00:00,car,1,SB
2024-07-17 21:20:58.305000+00:00,car,0,SB
2024-07-17 21:21:00.718000+00:00,car,0,SB
2024-07-17 21:21:03.223000+00:00,car,0,SB
2024-07-17 21:21:06.843000+00:00,car,0,SB
2024-07-17 21:21:11.546000+00:00,car,1,NB
2024-07-17 21:21:18.905000+00:00,car,0,EB
2024-07-17 21:21:29.947000+00:00,car,0,EB
2024-07-17 21:21:52.635000+00:00,car,1,NB
2024-07-17 21:21:55.540000+00:00,car,1,NB
2024-07-17 21:22:02.680000+00:00,car,1,NB
2024-07-17 21:22:11.964000+00:00,car,0,SB
2024-07-17 21:22:17.179000+00:00,car,0,SB
2024-07-17 21:22:23.979000+00:00,car,1,NB
2024-07-17 21:22:25.719000+00:00,car,0,EB
2024-07-17 21:22:30.006000+00:00,car,1,NB
2024-07-17 21:22:33.049000+00:00,car,0,SB
2024-07-17 21:22:35.739000+00:00,car,1,NB
2024-07-17 21:22:39.453000+00:00,car,1,NB
2024-07-17 21:22:49.973000+00:00,car,1,EB
2024-07-17 21:22:58.757000+00:00,car,0,EB
2024-07-17 21:23:13.929000+00:00,pedestrian,0,SB
2024-07-17 21:23:32.132000+00:00,car,1,NB
2024-07-17 21:23:37.249000+00:00,car,1,NB
2024-07-17 21:23:43.371000+00:00,car,0,SB
2024-07-17 21:23:45.985000+00:00,car,1,NB
2024-07-17 21:23:48.182000+00:00,car,0,SB
2024-07-17 21:23:51.992000+00:00,car,0,SB
2024-07-17 21:23:54.742000+00:00,car,1,NB
2024-07-17 21:23:57.320000+00:00,car,0,SB
2024-07-17 21:23:59.927000+00:00,car,0,SB
2024-07-17 21:24:02.732000+00:00,car,0,SB
2024-07-17 21:24:11.360000+00:00,car,0,SB
2024-07-17 21:24:25.624000+00:00,car,1,NB
2024-07-17 21:24:39.330000+00:00,car,0,EB
2024-07-17 21:24:51.016000+00:00,car,1,EB
2024-07-17 21:25:07.477000+00:00,car,1,NB
2024-07-17 21:25:10.588000+00:00,car,1,NB
2024-07-17 21:25:13.805000+00:00,car,1,NB
2024-07-17 21:25:22.472000+00:00,car,0,SB
2024-07-17 21:25:27.155000+00:00,car,1,NB
2024-07-17 21:25:31.496000+00:00,car,0,SB
2024-07-17 21:25:37.706000+00:00,car,1,NB
2024-07-17 21:25:41.416000+00:00,car,1,NB
2024-07-17 21:25:45.737000+00:00,car,1,NB
2024-07-17 21:25:51.764000+00:00,car,1,NB
2024-07-17 21:25:53.972000+00:00,car,1,NB
2024-07-17 21:25:58.077000+00:00,car,1,NB
2024-07-17 21:26:01.191000+00:00,car,1,NB
2024-07-17 21:26:05.513000+00:00,car,1,NB
2024-07-17 21:26:20.478000+00:00,car,1,EB
2024-07-17 21:26:27.095000+00:00,car,1,EB
2024-07-17 21:26:36.926000+00:00,car,1,EB
2024-07-17 21:26:47.572000+00:00,car,1,NB
2024-07-17 21:26:51.588000+00:00,car,1,NB
2024-07-18 00:45:37.549000+00:00,car,1,NB
2024-07-18 00:45:49.970000+00:00,car,0,SB
2024-07-18 00:46:10.038000+00:00,pedestrian,0,EB
2024-07-18 00:46:17.666000+00:00,car,0,SB
2024-07-18 00:46:32.628000+00:00,car,0,SB
2024-07-18 00:47:18.377000+00:00,car,1,NB
2024-07-18 00:47:21.096000+00:00,car,1,NB
2024-07-18 00:47:26.110000+00:00,car,1,NB
2024-07-18 00:47:30.532000+00:00,motorcycle,1,NB
2024-07-18 00:47:32.236000+00:00,car,1,NB
2024-07-18 00:47:34.043000+00:00,car,1,NB
2024-07-18 00:47:41.581000+00:00,car,0,SB
2024-07-18 00:47:54.510000+00:00,car,0,SB
2024-07-18 00:47:58.884000+00:00,car,1,NB
2024-07-18 00:48:04.229000+00:00,car,0,SB
2024-07-18 00:48:14.549000+00:00,car,0,SB
2024-07-18 00:49:08.533000+00:00,car,1,NB
2024-07-18 00:49:11.345000+00:00,car,1,NB
2024-07-18 00:49:14.149000+00:00,car,1,NB
2024-07-18 00:49:26.108000+00:00,car,0,SB
2024-07-18 00:49:31.423000+00:00,car,0,SB
2024-07-18 00:49:36.636000+00:00,car,0,SB
2024-07-18 00:49:41.849000+00:00,car,0,SB
2024-07-18 00:50:10.945000+00:00,car,1,NB
2024-07-18 00:50:59.007000+00:00,car,1,NB
2024-07-18 00:51:03.721000+00:00,car,1,NB
2024-07-18 00:51:11.665000+00:00,car,1,NB
2024-07-18 00:51:18.189000+00:00,car,0,SB
2024-07-18 00:51:23.003000+00:00,car,1,NB
2024-07-18 00:51:33.047000+00:00,car,0,SB
2024-07-18 00:51:53.996000+00:00,car,1,NB
2024-07-18 00:52:47.188000+00:00,car,0,SB
2024-07-18 00:52:51.903000+00:00,car,0,SB
2024-07-18 00:53:01.429000+00:00,car,0,SB
2024-07-18 00:53:17.689000+00:00,car,1,NB
2024-07-18 00:53:24.913000+00:00,car,1,NB
2024-07-18 00:53:28.520000+00:00,car,0,SB
2024-07-18 00:53:30.736000+00:00,car,1,NB
2024-07-18 00:53:40.261000+00:00,car,1,NB
2024-07-18 00:53:52.101000+00:00,car,1,NB
2024-07-18 00:54:44.964000+00:00,car,1,NB
2024-07-18 00:54:49.075000+00:00,car,1,NB
2024-07-18 00:55:00.003000+00:00,car,0,SB
2024-07-18 00:55:06.229000+00:00,car,0,SB
2024-07-18 00:55:22.195000+00:00,bicycle,0,EB
2024-07-18 00:56:06.187000+00:00,car,0,EB
2024-07-18 00:56:30.068000+00:00,car,0,SB
2024-07-18 00:56:32.486000+00:00,car,1,NB
2024-07-18 00:56:34.980000+00:00,car,0,SB
2024-07-18 00:56:39.710000+00:00,car,1,SB
2024-07-18 00:56:51.661000+00:00,car,1,SB
2024-07-18 00:57:08.415000+00:00,car,0,SB
2024-07-18 00:57:27.888000+00:00,car,0,SB
2024-07-18 00:57:51.475000+00:00,car,1,EB
2024-07-18 00:58:18.467000+00:00,car,1,NB
2024-07-18 00:58:24.393000+00:00,car,1,NB
2024-07-18 00:58:37.923000+00:00,car,0,SB
2024-07-18 00:58:47.751000+00:00,car,0,SB
2024-07-18 00:59:07.410000+00:00,car,0,SB
2024-07-18 00:59:36.677000+00:00,car,0,EB
2024-07-18 01:00:09.666000+00:00,car,1,NB
2024-07-18 01:00:15.579000+00:00,car,1,NB
2024-07-18 01:00:20.916000+00:00,car,0,SB
2024-07-18 01:00:23.807000+00:00,car,1,NB
2024-07-18 01:00:29.121000+00:00,car,1,NB
2024-07-18 01:00:36.040000+00:00,car,1,NB
2024-07-18 01:00:48.976000+00:00,car,1,NB
2024-07-18 01:00:55.487000+00:00,car,1,EB
2024-07-18 01:01:26.872000+00:00,bicycle,1,WB
2024-07-18 01:02:02.005000+00:00,car,1,NB
2024-07-18 01:02:07.530000+00:00,car,1,NB
2024-07-18 01:02:11.535000+00:00,car,1,NB
2024-07-18 01:02:20.159000+00:00,car,1,NB
2024-07-18 01:02:43.240000+00:00,car,0,SB
2024-07-18 01:02:59.264000+00:00,car,1,SB
2024-07-18 01:03:48.668000+00:00,car,1,NB
2024-07-18 01:03:52.184000+00:00,car,1,NB
2024-07-18 01:03:57.997000+00:00,car,1,NB
2024-07-18 01:04:11.445000+00:00,car,0,SB
2024-07-18 01:04:42.430000+00:00,car,0,SB
2024-07-18 01:05:40.164000+00:00,car,1,NB
2024-07-18 01:05:43.874000+00:00,car,1,NB
2024-07-18 01:05:49.687000+00:00,car,1,NB
2024-07-18 01:05:58.624000+00:00,car,0,SB
2024-07-18 01:07:05.005000+00:00,bicycle,0,SB
2024-07-18 01:07:20.576000+00:00,bicycle,0,EB
2024-07-18 01:07:32.132000+00:00,car,1,NB
2024-07-18 01:07:34.536000+00:00,car,1,NB
2024-07-18 01:07:46.586000+00:00,car,1,NB
2024-07-18 01:07:57.125000+00:00,car,0,SB
2024-07-18 01:08:03.346000+00:00,car,0,SB
2024-07-18 01:09:17.992000+00:00,car,1,NB
2024-07-18 01:09:22.704000+00:00,car,1,NB
2024-07-18 01:09:25.812000+00:00,car,1,NB
2024-07-18 01:09:30.149000+00:00,car,1,NB
2024-07-18 01:09:33.362000+00:00,car,1,NB
2024-07-18 01:09:40.642000+00:00,car,0,SB
2024-07-18 01:09:47.610000+00:00,car,1,NB
2024-07-18 01:10:06.640000+00:00,car,1,NB
2024-07-18 01:10:15.763000+00:00,car,0,SB
2024-07-18 01:10:42.957000+00:00,car,0,SB
2024-07-18 01:11:10.988000+00:00,car,1,NB
2024-07-18 01:11:12.300000+00:00,car,1,NB
2024-07-18 01:11:16.521000+00:00,car,1,NB
2024-07-18 01:11:21.737000+00:00,car,1,NB
2024-07-18 01:11:27.955000+00:00,car,1,NB
2024-07-18 01:11:36.169000+00:00,car,1,NB
2024-07-18 01:11:41.554000+00:00,car,0,SB
2024-07-18 01:12:13.926000+00:00,car,0,SB
2024-07-18 01:12:58.444000+00:00,car,1,SB
2024-07-18 01:13:01.853000+00:00,car,1,NB
2024-07-18 01:13:05.263000+00:00,car,1,NB
2024-07-18 01:13:09.874000+00:00,car,1,NB
2024-07-18 01:13:15.798000+00:00,car,1,NB
2024-07-18 01:13:22.820000+00:00,car,1,NB
2024-07-18 01:13:40.661000+00:00,car,0,SB
2024-07-18 01:13:56.232000+00:00,car,0,SB
2024-07-18 01:14:48.705000+00:00,car,0,SB
2024-07-18 01:14:51.127000+00:00,car,1,NB
2024-07-18 01:14:54.039000+00:00,motorcycle,1,NB
2024-07-18 01:14:55.241000+00:00,car,1,NB
2024-07-18 01:15:00.774000+00:00,car,1,NB
2024-07-18 01:15:18.713000+00:00,car,0,SB
2024-07-18 01:15:26.860000+00:00,car,1,NB
2024-07-18 01:15:44.009000+00:00,car,1,EB
2024-07-18 01:16:38.591000+00:00,car,1,NB
2024-07-18 01:16:41.107000+00:00,car,1,NB
2024-07-18 01:16:44.931000+00:00,car,1,NB
2024-07-18 01:16:47.338000+00:00,car,1,NB
2024-07-18 01:16:58.860000+00:00,car,1,NB
2024-07-18 01:17:01.415000+00:00,car,0,SB
2024-07-18 01:17:20.209000+00:00,car,1,NB
2024-07-18 01:17:57.311000+00:00,car,0,EB
2024-07-18 01:18:29.040000+00:00,car,1,NB
2024-07-18 01:18:34.066000+00:00,car,1,NB
2024-07-18 01:18:41.287000+00:00,car,1,NB
2024-07-18 01:18:44.809000+00:00,car,0,SB
2024-07-18 01:18:49.215000+00:00,car,1,NB
2024-07-18 01:19:12.399000+00:00,car,0,SB
2024-07-18 01:19:22.624000+00:00,car,0,SB
2024-07-18 01:19:45.405000+00:00,car,0,EB
2024-07-18 01:20:22.341000+00:00,car,0,EB
2024-07-18 01:20:29.780000+00:00,car,0,SB
2024-07-18 01:20:49.454000+00:00,car,0,SB
2024-07-18 01:20:55.469000+00:00,car,0,SB
2024-07-18 01:21:15.558000+00:00,car,0,SB
2024-07-18 01:21:36.077000+00:00,car,1,EB
2024-07-18 01:22:10.469000+00:00,car,1,NB
2024-07-18 01:22:14.075000+00:00,car,1,NB
2024-07-18 01:22:25.875000+00:00,car,0,SB
2024-07-18 01:22:31.521000+00:00,car,1,NB
2024-07-18 01:22:34.300000+00:00,car,0,SB
2024-07-18 01:22:43.675000+00:00,car,1,NB
2024-07-18 01:23:00.230000+00:00,car,0,SB
2024-07-18 01:23:59.699000+00:00,car,1,NB
2024-07-18 01:24:03.914000+00:00,car,1,NB
2024-07-18 01:24:11.032000+00:00,car,1,NB
2024-07-18 01:24:28.392000+00:00,car,0,SB
2024-07-18 01:24:41.524000+00:00,car,0,SB
2024-07-18 01:24:52.617000+00:00,car,1,NB
2024-07-18 01:25:48.138000+00:00,car,1,NB
2024-07-18 01:25:51.644000+00:00,car,1,NB
2024-07-18 01:25:54.857000+00:00,car,1,NB
2024-07-18 01:26:03.588000+00:00,car,1,NB
2024-07-18 01:26:10.549000+00:00,car,0,SB
2024-07-18 01:26:17.511000+00:00,car,1,SB
2024-07-18 01:26:23.789000+00:00,car,0,SB
2024-07-18 01:26:56.946000+00:00,car,1,NB
2024-07-18 01:27:38.277000+00:00,car,1,NB
2024-07-18 01:27:42.793000+00:00,car,1,NB
2024-07-18 01:27:47.619000+00:00,car,1,NB
2024-07-18 01:27:50.757000+00:00,car,1,NB
2024-07-18 01:27:54.341000+00:00,car,0,SB
2024-07-18 01:27:57.181000+00:00,car,1,NB
2024-07-18 01:28:09.977000+00:00,car,0,SB
2024-07-18 01:28:34.663000+00:00,car,1,NB
2024-07-18 01:29:28.798000+00:00,car,1,NB
2024-07-18 01:29:31.306000+00:00,car,1,NB
2024-07-18 01:29:36.919000+00:00,car,1,NB
2024-07-18 01:29:47.540000+00:00,car,0,SB
2024-07-18 01:29:51.363000+00:00,car,0,SB
2024-07-18 01:30:29.585000+00:00,bicycle,1,WB
2024-07-18 01:30:52.957000+00:00,car,1,EB
2024-07-18 01:31:19.648000+00:00,car,1,NB
2024-07-17 21:26:57.208000+00:00,car,1,NB
2024-07-17 21:27:05.744000+00:00,car,1,SB
2024-07-17 21:27:08.637000+00:00,car,0,SB
2024-07-17 21:27:12.368000+00:00,car,1,NB
2024-07-17 21:27:14.653000+00:00,car,0,SB
2024-07-17 21:27:18.502000+00:00,car,1,NB
2024-07-17 21:27:21.016000+00:00,car,1,NB
2024-07-17 21:27:24.334000+00:00,car,1,NB
2024-07-17 21:27:28.846000+00:00,car,1,NB
2024-07-17 21:27:31.274000+00:00,car,1,NB
2024-07-17 21:27:35.600000+00:00,car,1,NB
2024-07-17 21:27:38.046000+00:00,car,0,SB
2024-07-17 21:27:42.533000+00:00,car,1,NB
2024-07-17 21:27:57.088000+00:00,car,1,EB
2024-07-17 21:28:03.712000+00:00,car,1,EB
2024-07-17 21:28:17.398000+00:00,car,0,EB
2024-07-17 21:28:30.557000+00:00,car,1,NB
2024-07-17 21:28:34.683000+00:00,car,1,NB
2024-07-17 21:28:37.594000+00:00,car,1,NB
2024-07-17 21:28:44.422000+00:00,car,1,NB
2024-07-17 21:28:47.336000+00:00,car,1,NB
2024-07-17 21:28:50.745000+00:00,car,1,NB
2024-07-17 21:28:52.831000+00:00,car,0,SB
2024-07-17 21:28:56.363000+00:00,car,1,NB
2024-07-17 21:28:58.476000+00:00,car,1,NB
2024-07-17 21:29:04.685000+00:00,bicycle,0,EB
2024-07-17 21:29:09.034000+00:00,car,1,NB
2024-07-17 21:29:13.661000+00:00,car,1,NB
2024-07-17 21:29:19.897000+00:00,car,1,NB
2024-07-17 21:29:24.015000+00:00,car,1,NB
2024-07-17 21:29:35.543000+00:00,car,1,EB
2024-07-17 21:30:06.529000+00:00,car,1,NB
2024-07-17 21:30:09.537000+00:00,car,1,NB
2024-07-17 21:30:14.956000+00:00,car,1,NB
2024-07-17 21:30:21.274000+00:00,car,1,NB
2024-07-17 21:30:24.081000+00:00,car,1,NB
2024-07-17 21:30:28.595000+00:00,car,0,SB
2024-07-17 21:30:31.704000+00:00,car,0,SB
2024-07-17 21:30:34.812000+00:00,car,0,SB
2024-07-17 21:30:41.154000+00:00,car,1,NB
2024-07-17 21:30:45.979000+00:00,car,1,NB
2024-07-17 21:30:58.429000+00:00,car,1,EB
2024-07-17 21:31:15.099000+00:00,car,1,EB
2024-07-17 21:31:26.367000+00:00,car,1,EB
2024-07-17 21:31:37.495000+00:00,car,0,EB
2024-07-17 21:31:48.009000+00:00,car,1,NB
2024-07-17 21:31:51.118000+00:00,car,1,NB
2024-07-17 21:31:53.935000+00:00,car,1,NB
2024-07-17 21:31:57.849000+00:00,car,1,NB
2024-07-17 21:32:02.165000+00:00,car,1,NB
2024-07-17 21:32:04.920000+00:00,car,0,SB
2024-07-17 21:32:07.302000+00:00,car,1,NB
2024-07-17 21:32:11.147000+00:00,car,0,SB
2024-07-17 21:32:18.053000+00:00,car,1,NB
2024-07-17 21:32:25.870000+00:00,car,1,NB
2024-07-17 21:32:29.191000+00:00,car,1,NB
2024-07-17 21:32:31.699000+00:00,car,1,NB
2024-07-17 21:32:37.144000+00:00,car,0,SB
2024-07-17 21:32:57.185000+00:00,car,0,EB
2024-07-17 21:33:27.585000+00:00,car,1,NB
2024-07-17 21:33:30.591000+00:00,car,1,NB
2024-07-17 21:33:34.201000+00:00,car,1,NB
2024-07-17 21:33:37.512000+00:00,car,1,NB
2024-07-17 21:33:43.267000+00:00,car,0,SB
2024-07-17 21:33:53.297000+00:00,car,0,SB
2024-07-17 21:33:55.204000+00:00,car,0,SB
2024-07-17 21:34:00.636000+00:00,car,0,SB
2024-07-17 21:34:03.507000+00:00,car,1,SB
2024-07-17 21:34:06.213000+00:00,car,1,NB
2024-07-17 21:34:09.791000+00:00,car,0,EB
2024-07-17 21:34:20.611000+00:00,car,0,SB
2024-07-17 21:34:30.236000+00:00,car,0,EB
2024-07-17 21:34:41.665000+00:00,car,0,EB
2024-07-17 21:35:07.749000+00:00,car,1,NB
2024-07-17 21:35:09.878000+00:00,car,0,EB
2024-07-17 21:35:14.670000+00:00,car,1,NB
2024-07-17 21:35:25.526000+00:00,car,0,SB
2024-07-17 21:35:27.730000+00:00,car,0,SB
2024-07-17 21:35:30.940000+00:00,car,0,SB
2024-07-17 21:35:33.227000+00:00,car,1,NB
2024-07-17 21:35:36.341000+00:00,car,1,NB
2024-07-17 21:35:38.547000+00:00,car,1,NB
2024-07-17 21:35:42.364000+00:00,car,1,NB
2024-07-17 21:35:47.600000+00:00,car,1,NB
2024-07-17 21:35:52.328000+00:00,car,1,NB
2024-07-17 21:35:53.930000+00:00,car,0,SB
2024-07-17 21:35:57.649000+00:00,car,0,SB
2024-07-17 21:36:04.677000+00:00,car,0,SB
2024-07-17 21:36:17.531000+00:00,car,1,EB
2024-07-17 21:36:29.976000+00:00,car,1,EB
2024-07-17 21:36:49.261000+00:00,car,1,NB
2024-07-17 21:36:53.672000+00:00,car,1,NB
2024-07-17 21:36:57.302000+00:00,car,1,NB
2024-07-17 21:37:00.824000+00:00,car,1,NB
2024-07-17 21:37:03.437000+00:00,car,1,NB
2024-07-17 21:37:06.347000+00:00,car,1,NB
2024-07-17 21:37:10.365000+00:00,car,1,NB
2024-07-17 21:37:19.120000+00:00,motorcycle,1,NB
2024-07-17 21:37:28.350000+00:00,car,0,SB
2024-07-17 21:37:34.873000+00:00,car,0,SB
2024-07-17 21:37:42.097000+00:00,car,0,SB
2024-07-17 21:37:58.541000+00:00,car,0,EB
2024-07-17 21:38:12.815000+00:00,car,1,EB
2024-07-17 21:38:28.875000+00:00,car,1,NB
2024-07-17 21:38:32.103000+00:00,car,1,NB
2024-07-17 21:38:35.210000+00:00,car,1,NB
2024-07-17 21:38:38.330000+00:00,car,1,NB
2024-07-17 21:38:42.938000+00:00,car,1,NB
2024-07-17 21:38:45.281000+00:00,car,0,SB
2024-07-17 21:38:47.597000+00:00,car,0,SB
2024-07-17 21:38:55.597000+00:00,car,1,NB
2024-07-17 21:39:01.514000+00:00,car,1,NB
2024-07-17 21:39:05.623000+00:00,car,1,NB
2024-07-17 21:39:11.571000+00:00,car,0,SB
2024-07-17 21:39:17.081000+00:00,car,0,SB
2024-07-17 21:39:35.821000+00:00,car,0,EB
2024-07-17 21:39:44.851000+00:00,car,0,EB
2024-07-17 21:40:09.211000+00:00,car,1,NB
2024-07-17 21:40:11.316000+00:00,car,1,NB
2024-07-17 21:40:14.646000+00:00,car,1,SB
2024-07-17 21:40:17.661000+00:00,car,1,NB
2024-07-17 21:40:23.282000+00:00,car,1,NB
2024-07-17 21:40:25.386000+00:00,car,1,NB
2024-07-17 21:40:35.137000+00:00,car,1,NB
2024-07-17 21:40:42.652000+00:00,car,1,NB
2024-07-17 21:40:46.953000+00:00,car,0,SB
2024-07-17 21:40:50.374000+00:00,car,1,NB
2024-07-17 21:40:53.878000+00:00,car,0,SB
2024-07-17 21:40:56.695000+00:00,car,1,NB
2024-07-17 21:41:06.846000+00:00,car,0,SB
2024-07-17 21:41:26.737000+00:00,pedestrian,0,EB
2024-07-17 21:41:49.245000+00:00,car,1,NB
2024-07-17 21:41:54.059000+00:00,car,1,NB
2024-07-17 21:41:56.465000+00:00,car,1,NB
2024-07-17 21:42:02.687000+00:00,car,1,NB
2024-07-17 21:42:05.399000+00:00,car,1,NB
2024-07-17 21:42:14.266000+00:00,car,0,SB
2024-07-17 21:42:17.863000+00:00,car,1,NB
2024-07-17 21:42:22.271000+00:00,car,1,NB
2024-07-17 21:42:27.810000+00:00,car,0,SB
2024-07-17 21:42:43.858000+00:00,car,0,SB
2024-07-17 21:42:58.909000+00:00,pedestrian,0,EB
2024-07-17 21:43:26.912000+00:00,car,1,NB
2024-07-17 21:43:33.338000+00:00,car,1,NB
2024-07-17 21:43:35.944000+00:00,car,1,NB
2024-07-17 21:43:40.561000+00:00,car,1,NB
2024-07-17 21:43:43.184000+00:00,car,0,SB
2024-07-17 21:43:47.307000+00:00,car,0,SB
2024-07-17 21:43:52.723000+00:00,car,0,SB
2024-07-17 21:44:00.210000+00:00,car,1,NB
2024-07-17 21:44:03.933000+00:00,car,1,NB
2024-07-17 21:44:07.952000+00:00,car,1,NB
2024-07-17 21:44:14.788000+00:00,car,0,SB
2024-07-17 21:44:19.811000+00:00,car,0,SB
2024-07-17 21:44:25.029000+00:00,car,0,SB
2024-07-17 21:44:33.068000+00:00,car,0,EB
2024-07-17 21:45:06.537000+00:00,car,1,NB
2024-07-17 21:45:10.258000+00:00,car,1,NB
2024-07-17 21:45:13.877000+00:00,car,1,NB
2024-07-17 21:45:18.915000+00:00,car,1,NB
2024-07-17 21:45:23.315000+00:00,car,0,SB
2024-07-17 21:45:26.221000+00:00,car,0,SB
2024-07-17 21:45:29.327000+00:00,car,0,SB
2024-07-17 21:45:30.941000+00:00,car,0,SB
2024-07-17 21:45:37.774000+00:00,car,1,NB
2024-07-17 21:45:50.430000+00:00,car,0,SB
2024-07-17 21:46:01.166000+00:00,car,0,EB
2024-07-17 21:46:33.676000+00:00,car,1,EB
2024-07-17 21:46:48.144000+00:00,car,1,NB
2024-07-17 21:46:50.868000+00:00,car,1,NB
2024-07-17 21:46:53.776000+00:00,car,1,NB
2024-07-17 21:46:57.498000+00:00,car,1,NB
2024-07-17 21:47:03.192000+00:00,car,0,SB
2024-07-17 21:47:06.507000+00:00,car,0,SB
2024-07-17 21:47:15.490000+00:00,car,1,NB
2024-07-17 21:47:21.327000+00:00,car,1,NB
2024-07-17 21:47:27.970000+00:00,car,0,SB
2024-07-17 21:47:31.678000+00:00,car,0,SB
2024-07-17 21:47:54.948000+00:00,car,1,EB
2024-07-17 21:48:02.088000+00:00,car,0,EB
2024-07-17 21:48:19.661000+00:00,bicycle,0,EB
2024-07-17 21:48:31.802000+00:00,car,1,NB
2024-07-17 21:48:35.414000+00:00,car,1,NB
2024-07-17 21:48:41.026000+00:00,car,1,NB
2024-07-17 21:48:44.935000+00:00,car,1,NB
2024-07-17 21:48:47.944000+00:00,car,1,NB
2024-07-17 21:48:49.950000+00:00,car,1,NB
2024-07-17 21:48:52.760000+00:00,bicycle,1,WB
2024-07-17 21:48:54.669000+00:00,car,1,NB
2024-07-17 21:48:59.045000+00:00,car,0,SB
2024-07-17 21:49:01.556000+00:00,car,0,SB
2024-07-17 21:49:08.225000+00:00,car,1,NB
2024-07-17 21:49:14.448000+00:00,car,1,NB
2024-07-17 21:49:24.948000+00:00,car,0,SB
2024-07-17 21:49:57.503000+00:00,pedestrian,1,WB
2024-07-17 21:50:09.859000+00:00,car,1,NB
2024-07-17 21:50:14.074000+00:00,car,1,NB
2024-07-17 21:50:18.893000+00:00,car,1,NB
2024-07-17 21:50:26.753000+00:00,car,0,SB
2024-07-17 21:50:29.068000+00:00,car,0,SB
2024-07-17 21:50:34.558000+00:00,car,1,NB
2024-07-17 21:50:53.736000+00:00,car,0,SB
2024-07-17 21:50:58.543000+00:00,car,0,SB
2024-07-17 21:51:02.953000+00:00,car,0,SB
2024-07-17 21:51:21.068000+00:00,car,1,EB
2024-07-17 21:51:33.726000+00:00,car,0,SB
2024-07-17 21:51:48.846000+00:00,car,1,NB
2024-07-17 21:51:52.953000+00:00,car,1,NB
2024-07-17 21:51:57.081000+00:00,car,1,NB
2024-07-17 21:52:00.705000+00:00,car,1,NB
2024-07-17 21:52:03.947000+00:00,car,0,SB
2024-07-17 21:52:11.280000+00:00,car,0,SB
2024-07-17 21:52:16.401000+00:00,car,0,SB
2024-07-17 21:52:28.091000+00:00,car,1,NB
2024-07-17 21:52:32.562000+00:00,car,0,SB
2024-07-17 21:52:36.535000+00:00,car,1,NB
2024-07-17 21:52:45.501000+00:00,car,0,SB
2024-07-17 21:52:54.225000+00:00,car,0,EB
2024-07-17 21:53:28.188000+00:00,car,1,NB
2024-07-17 21:53:35.405000+00:00,car,1,NB
2024-07-17 21:53:43.898000+00:00,car,0,SB
2024-07-17 21:53:45.932000+00:00,car,1,NB
2024-07-17 21:53:50.722000+00:00,car,0,SB
2024-07-17 21:53:54.832000+00:00,car,0,SB
